exchangeID,publisher,creativeID,click,advertiserID,uid,browser,geo,bidAmount,impTimestamp,date
47,facebook.com,454090,0,523981,he7400-f824-981hg-12a919821,Firefox,Philadelphia,0.08,2017-11-06T07:15:20.000Z,2017-11-06
37,facebook.com,266262,0,523981,he7446-f132-287fd-85a570512,Firefox,Chicago,0.7300000000000001,2017-11-05T05:57:58.000Z,2017-11-05
59,nytimes.com,199607,0,523981,he7583-h683-288ae-20h471325,Chrome,Philadelphia,0.94,2017-11-07T15:39:07.000Z,2017-11-07
36,ebay.com,323027,0,523981,he7627-g935-698ce-97g938913,Internet Explorer,Washington DC,0.6799999999999999,2017-11-06T02:08:54.000Z,2017-11-06
21,facebook.com,352675,1,523981,he7686-a431-391ac-82g743694,Firefox,Atlanta,0.46,2017-11-03T21:15:35.000Z,2017-11-03
34,cafemom.com,299536,0,523981,he7729-d459-586gd-58a343849,Chrome,Dallas,0.6,2017-11-04T22:12:28.000Z,2017-11-04
31,nytimes.com,401318,0,523981,he7799-d978-565eg-31a843772,Safari,Los Angeles,0.24,2017-11-06T01:53:02.000Z,2017-11-06
20,vice.com,950412,0,523981,he7806-d241-261fh-35d311058,Firefox,Dallas,0.3,2017-11-04T05:15:32.000Z,2017-11-04
4,facebook.com,196342,0,523981,he8133-h641-860ff-48e006107,Internet Explorer,Seattle,0.36,2017-11-04T01:50:50.000Z,2017-11-04
28,ebay.com,158835,0,523981,he8175-g088-661gg-33b476390,Firefox,Houston,0.84,2017-11-07T18:14:03.000Z,2017-11-07
23,ebay.com,513706,1,523981,he8216-d916-400cc-24b449315,Firefox,Seattle,0.87,2017-11-04T15:32:50.000Z,2017-11-04
55,ebay.com,170218,0,523981,he8328-c772-057fh-16a971595,Safari,Washington DC,0.94,2017-11-03T11:35:49.000Z,2017-11-03
6,ebay.com,680002,0,523981,he8335-c825-141hf-84e972388,Firefox,Seattle,0.34,2017-11-04T08:03:39.000Z,2017-11-04
4,ebay.com,594334,0,523981,he8418-g305-904fe-50b603063,Firefox,Washington DC,0.52,2017-11-03T03:42:02.000Z,2017-11-03
18,cafemom.com,514595,0,523981,he8466-g197-761hg-86g068638,Chrome,Philadelphia,0.48,2017-11-07T01:45:13.000Z,2017-11-07
6,hearst.com,745108,0,523981,he8525-b436-416hd-01f289476,Chrome,Los Angeles,0.45,2017-11-02T21:51:06.000Z,2017-11-02
33,yahoo.com,648658,0,523981,he8697-f593-946de-12d261007,Firefox,New York,0.8,2017-11-04T03:44:39.000Z,2017-11-04
36,facebook.com,950487,0,523981,he8769-b958-980ha-70h429800,Firefox,Denver,0.67,2017-11-01T05:49:01.000Z,2017-11-01
16,facebook.com,531343,0,523981,he8810-d623-828fc-38d983524,Chrome,Dallas,0.75,2017-11-01T14:49:38.000Z,2017-11-01
19,ebay.com,185715,0,523981,he9073-c901-230cd-38b286716,Chrome,Chicago,0.30000000000000004,2017-11-06T00:19:33.000Z,2017-11-06
12,yahoo.com,200503,0,523981,he9226-b712-873ec-44b981613,Firefox,Other,0.85,2017-11-06T22:32:46.000Z,2017-11-06
50,ebay.com,246791,0,523981,he9258-d346-285bd-49h927106,Safari,Philadelphia,0.16,2017-11-04T09:55:06.000Z,2017-11-04
30,facebook.com,485857,0,523981,he9646-a352-781ff-91g693478,Internet Explorer,Philadelphia,0.31,2017-11-02T21:33:16.000Z,2017-11-02
39,ebay.com,967527,1,523981,he9657-e941-135bf-86a216397,Chrome,San Francisco,0.12,2017-11-06T15:40:44.000Z,2017-11-06
4,nfl.com,529355,0,523981,he9841-d167-289cd-88h593315,Safari,Seattle,"",2017-11-03T13:36:55.000Z,2017-11-03
50,yahoo.com,366315,1,523981,he9897-g279-929eh-32d740691,Chrome,Other,0.97,2017-11-03T04:39:25.000Z,2017-11-03
46,cafemom.com,369987,1,523981,hf0040-h608-331ad-03h188982,Firefox,Philadelphia,0.14,2017-11-03T19:52:12.000Z,2017-11-03
31,facebook.com,241930,0,523981,hf0062-b026-955fd-23c171337,Safari,San Francisco,1.07,2017-11-07T00:54:54.000Z,2017-11-07
33,espn.com,246061,0,523981,hf0498-d351-295cc-38d476243,Firefox,Chicago,0.46,2017-11-06T06:12:59.000Z,2017-11-06
41,espn.com,903421,0,523981,hf0569-h744-259df-27d852814,Internet Explorer,Other,0.41,2017-11-02T13:45:01.000Z,2017-11-02
54,ebay.com,712917,0,523981,hf1137-g312-588hc-20a530071,Safari,New York,0.26,2017-11-01T05:06:14.000Z,2017-11-01
21,facebook.com,469292,0,523981,hf1222-g781-489dg-90f147419,Chrome,San Francisco,0.32,2017-11-05T06:31:22.000Z,2017-11-05
31,nytimes.com,307448,0,523981,hf1428-b345-520gc-57g446806,Firefox,Los Angeles,0.12,2017-11-03T02:35:48.000Z,2017-11-03
13,nytimes.com,770253,0,523981,hf2244-f855-913fb-88c409390,Safari,Philadelphia,0.54,2017-11-03T17:42:50.000Z,2017-11-03
21,ebay.com,429906,0,523981,hf2340-d402-185ef-63g332683,Chrome,Dallas,0.83,2017-11-05T08:26:32.000Z,2017-11-05
44,espn.com,829608,1,523981,hf2390-g758-284ed-75b400444,Safari,Chicago,0.75,2017-11-07T08:08:52.000Z,2017-11-07
37,nytimes.com,197648,1,523981,hf2544-c173-441ff-16e808953,Internet Explorer,Houston,0.27,2017-11-04T21:24:36.000Z,2017-11-04
36,ebay.com,506546,0,523981,hf2566-h062-643ca-83a596804,Internet Explorer,Los Angeles,0.57,2017-11-07T17:38:56.000Z,2017-11-07
46,espn.com,320142,0,523981,hf2612-d008-592ag-88h768193,Internet Explorer,Los Angeles,0.46,2017-11-01T13:27:55.000Z,2017-11-01
17,hearst.com,377267,0,523981,hf2664-b264-617ee-01a579516,Firefox,Denver,0.99,2017-11-01T14:44:38.000Z,2017-11-01
48,facebook.com,675526,0,523981,hf2827-d368-697bb-31h091005,Firefox,Dallas,0.19,2017-11-03T06:33:23.000Z,2017-11-03
45,hearst.com,415705,0,523981,hf2949-d101-499fa-30c749959,Internet Explorer,Atlanta,0.25,2017-11-01T00:19:37.000Z,2017-11-01
30,facebook.com,250999,0,523981,hf3091-h137-952be-08f449041,Firefox,Philadelphia,1.01,2017-11-03T14:18:17.000Z,2017-11-03
37,vice.com,550256,0,523981,hf3240-f113-220da-32g825767,Firefox,Philadelphia,0.69,2017-11-05T23:42:00.000Z,2017-11-05
25,espn.com,685647,0,523981,hf3287-a287-393cc-76b143909,Internet Explorer,San Francisco,0.56,2017-11-03T22:59:40.000Z,2017-11-03
18,facebook.com,639758,1,523981,hf3553-c194-716ae-45g756018,Chrome,Denver,0.54,2017-11-02T03:12:16.000Z,2017-11-02
15,hearst.com,917601,1,523981,hf3827-b248-495ea-23e007668,Safari,New York,1.11,2017-11-05T11:45:30.000Z,2017-11-05
43,facebook.com,879525,0,523981,hf3833-d736-745ad-14a254007,Internet Explorer,Washington DC,0.5,2017-11-06T00:38:11.000Z,2017-11-06
23,yahoo.com,695057,1,523981,hf4141-g996-781gd-63h495857,Internet Explorer,Seattle,1.01,2017-11-04T02:32:07.000Z,2017-11-04
15,facebook.com,607260,0,523981,hf4277-a859-238ch-91h532298,Chrome,Philadelphia,0.14,2017-11-03T18:55:12.000Z,2017-11-03
38,facebook.com,658659,0,523981,hf4298-h143-541ba-67h593912,Internet Explorer,Other,1.03,2017-11-01T21:02:45.000Z,2017-11-01
37,cafemom.com,172916,0,523981,hf4422-c368-387bd-25c740246,Firefox,Dallas,0.55,2017-11-07T21:03:22.000Z,2017-11-07
35,nytimes.com,775962,0,523981,hf4456-d088-609hg-08g339000,Chrome,Washington DC,0.28,2017-11-06T13:43:57.000Z,2017-11-06
26,hearst.com,889227,0,523981,hf4540-c173-812da-37e757309,Firefox,Washington DC,1.04,2017-11-02T19:13:40.000Z,2017-11-02
19,vice.com,935073,0,523981,hf4601-b578-730aa-70d132356,Firefox,Houston,0.89,2017-11-05T17:31:01.000Z,2017-11-05
29,vice.com,344749,0,523981,hf4626-c060-346ad-46a488682,Safari,New York,0.5599999999999999,2017-11-07T15:13:36.000Z,2017-11-07
10,cafemom.com,546859,0,523981,hf4636-d911-465fh-91g869118,Chrome,Seattle,1.0,2017-11-07T13:29:25.000Z,2017-11-07
40,espn.com,625410,0,523981,hf4699-b476-836ge-95g857989,Internet Explorer,Philadelphia,0.86,2017-11-06T09:48:01.000Z,2017-11-06
5,yahoo.com,842800,0,523981,hf4752-h326-974hh-05f003955,Chrome,Other,0.93,2017-11-05T13:38:31.000Z,2017-11-05
20,hearst.com,860280,1,523981,hf4943-b491-645eh-13a710844,Chrome,San Francisco,0.22000000000000003,2017-11-07T21:19:39.000Z,2017-11-07
11,espn.com,309116,0,523981,hf5008-a306-959dd-28d713738,Chrome,Atlanta,0.59,2017-11-04T14:40:28.000Z,2017-11-04
17,facebook.com,426075,0,523981,hf5033-c427-132fc-76c552007,Internet Explorer,Philadelphia,0.8,2017-11-02T22:10:41.000Z,2017-11-02
33,nytimes.com,331041,1,523981,hf5287-f328-261ha-20c681050,Safari,San Francisco,0.3,2017-11-01T04:46:32.000Z,2017-11-01
30,ebay.com,592939,1,523981,hf5410-c269-747ef-03h301813,Internet Explorer,Denver,0.18000000000000002,2017-11-07T04:38:11.000Z,2017-11-07
26,facebook.com,274670,0,523981,hf5650-a500-311he-11b281521,Chrome,Washington DC,0.45999999999999996,2017-11-05T23:41:12.000Z,2017-11-05
7,yahoo.com,809900,1,523981,hf5714-e964-224ge-33e474105,Chrome,New York,0.61,2017-11-04T20:40:14.000Z,2017-11-04
1,facebook.com,664677,1,523981,hf5853-h160-786ce-51h947068,Safari,Philadelphia,0.62,2017-11-01T14:00:05.000Z,2017-11-01
40,vice.com,195263,0,523981,hf5941-d869-203ab-17h843485,Internet Explorer,Seattle,0.09,2017-11-02T10:37:30.000Z,2017-11-02
51,hearst.com,472494,0,523981,hf5959-c121-115hb-25e257293,Chrome,Houston,0.7,2017-11-01T04:23:45.000Z,2017-11-01
18,hearst.com,589710,0,523981,hf5982-h388-327eg-03d375402,Firefox,Chicago,0.30000000000000004,2017-11-06T05:08:19.000Z,2017-11-06
26,espn.com,236783,0,523981,hf6030-c808-943gh-46b603523,Firefox,Dallas,0.58,2017-11-04T13:35:45.000Z,2017-11-04
39,yahoo.com,334492,1,523981,hf6065-b678-252hg-83d313485,Internet Explorer,Other,0.92,2017-11-01T07:35:58.000Z,2017-11-01
20,facebook.com,971223,0,523981,hf6399-f215-656cd-50g296176,Safari,Other,0.5,2017-11-06T22:05:16.000Z,2017-11-06
8,ebay.com,785247,0,523981,hf6402-c192-627fe-27e131118,Chrome,Seattle,0.16999999999999998,2017-11-01T20:54:28.000Z,2017-11-01
9,facebook.com,828509,0,523981,hf6414-c183-305fb-14c785369,Safari,Los Angeles,1.02,2017-11-07T06:13:56.000Z,2017-11-07
12,hearst.com,625191,0,523981,hf6498-a559-028fe-94b517618,Firefox,Dallas,0.69,2017-11-05T18:19:34.000Z,2017-11-05
26,facebook.com,205111,1,523981,hf6539-d945-284de-19c332733,Safari,San Francisco,0.2,2017-11-05T22:42:17.000Z,2017-11-05
3,espn.com,360486,0,523981,hf6542-b057-796fa-04a348014,Firefox,Los Angeles,0.25,2017-11-06T22:41:11.000Z,2017-11-06
6,espn.com,814815,0,523981,hf7520-f161-469bg-04b557007,Firefox,Atlanta,-0.11,2017-11-02T00:56:15.000Z,2017-11-02
35,facebook.com,453907,0,523981,hf7694-g227-255ff-36d474511,Internet Explorer,Philadelphia,0.79,2017-11-06T14:01:13.000Z,2017-11-06
0,yahoo.com,782530,0,523981,hf7789-d121-571da-68a025491,Safari,San Francisco,0.35,2017-11-01T20:37:26.000Z,2017-11-01
22,facebook.com,709776,0,523981,hf7902-d272-988fb-83h643633,Chrome,Chicago,0.07,2017-11-03T12:22:47.000Z,2017-11-03
34,ebay.com,940517,0,523981,hf7933-d032-054af-07d201325,Chrome,Chicago,0.71,2017-11-01T09:01:11.000Z,2017-11-01
29,facebook.com,223421,0,523981,hf8088-h062-543af-41d449323,Chrome,Denver,0.16,2017-11-05T06:37:12.000Z,2017-11-05
24,ebay.com,551303,0,523981,hf8186-c364-855gf-98h055841,Chrome,Houston,0.09999999999999998,2017-11-01T15:24:58.000Z,2017-11-01
53,facebook.com,540339,0,523981,hf8522-g444-669bc-53f983056,Internet Explorer,Seattle,0.64,2017-11-04T20:14:04.000Z,2017-11-04
20,espn.com,621009,0,523981,hf8606-f431-853hf-19f898836,Firefox,Other,0.54,2017-11-07T09:53:33.000Z,2017-11-07
53,yahoo.com,459107,0,523981,hf8680-g982-834ch-52h163841,Chrome,Dallas,0.72,2017-11-04T10:16:09.000Z,2017-11-04
11,facebook.com,796598,1,523981,hf8721-a472-376ah-52h715090,Chrome,Denver,0.54,2017-11-03T20:21:24.000Z,2017-11-03
22,facebook.com,675735,0,523981,hf8894-g054-538gb-41h112386,Safari,Atlanta,0.68,2017-11-01T11:10:41.000Z,2017-11-01
53,ebay.com,563047,0,523981,hf8933-d291-929ce-23e065428,Safari,San Francisco,0.8999999999999999,2017-11-02T05:47:12.000Z,2017-11-02
5,nfl.com,253345,0,523981,hf9060-f388-248da-68h902747,Firefox,Chicago,"",2017-11-01T19:06:56.000Z,2017-11-01
23,nfl.com,364813,0,523981,hf9103-e325-381dg-39f415278,Internet Explorer,Houston,"",2017-11-03T14:46:46.000Z,2017-11-03
29,hearst.com,773564,0,523981,hf9123-a581-550ed-82e702260,Safari,Denver,0.27,2017-11-03T02:58:24.000Z,2017-11-03
37,facebook.com,346524,0,523981,hf9217-a863-061ch-51h681564,Safari,Houston,0.53,2017-11-01T18:20:26.000Z,2017-11-01
12,vice.com,409378,0,523981,hf9237-b827-736gc-96c164152,Internet Explorer,Philadelphia,0.78,2017-11-04T19:16:58.000Z,2017-11-04
27,facebook.com,270212,0,523981,hf9248-h360-632ce-51d739108,Internet Explorer,Washington DC,0.54,2017-11-06T19:31:20.000Z,2017-11-06
53,facebook.com,856799,0,523981,hf9308-h907-123ge-77f656246,Chrome,Houston,0.07,2017-11-04T01:19:37.000Z,2017-11-04
30,nfl.com,900712,0,523981,hf9557-a721-680fe-01c952217,Firefox,Seattle,"",2017-11-06T01:51:35.000Z,2017-11-06
0,facebook.com,226836,0,523981,hf9559-g257-317ga-94d333668,Chrome,Dallas,0.99,2017-11-07T15:46:55.000Z,2017-11-07
28,espn.com,629283,0,523981,hf9633-g693-909cf-57g592744,Safari,Dallas,0.66,2017-11-01T02:48:05.000Z,2017-11-01
35,hearst.com,555190,0,523981,hf9642-c178-590ae-28a912297,Firefox,San Francisco,0.8799999999999999,2017-11-01T04:15:41.000Z,2017-11-01
41,hearst.com,806418,0,523981,hg0065-b442-521hf-77c835645,Firefox,Dallas,0.39,2017-11-04T15:26:14.000Z,2017-11-04
15,facebook.com,620244,0,523981,hg0098-d535-649ga-25b273155,Internet Explorer,Atlanta,0.16999999999999998,2017-11-04T03:29:08.000Z,2017-11-04
29,yahoo.com,132871,0,523981,hg0391-f291-149hc-44h434118,Internet Explorer,Los Angeles,0.79,2017-11-03T11:31:57.000Z,2017-11-03
9,facebook.com,363927,1,523981,hg0648-d729-534ab-39c480739,Internet Explorer,Chicago,0.32,2017-11-02T08:11:40.000Z,2017-11-02
75,facebook.com,792657,0,523981,hg0699-b670-484fe-89g243078,Internet Explorer,Denver,0.61,2017-11-02T08:57:02.000Z,2017-11-02
48,facebook.com,229732,1,523981,hg0814-f139-037bh-51f016820,Firefox,Washington DC,0.55,2017-11-01T12:20:02.000Z,2017-11-01
22,hearst.com,785855,1,523981,hg0847-e114-876gg-56e048700,Firefox,Atlanta,0.37,2017-11-06T22:25:58.000Z,2017-11-06
12,facebook.com,481277,1,523981,hg1151-h951-161ae-17a321866,Chrome,Chicago,0.28,2017-11-06T23:04:33.000Z,2017-11-06
34,facebook.com,768843,1,523981,hg1397-c896-035cf-07d592684,Firefox,New York,0.93,2017-11-07T08:02:07.000Z,2017-11-07
40,ebay.com,850744,0,523981,hg1622-b022-161dc-89h492840,Chrome,Dallas,0.58,2017-11-01T16:49:53.000Z,2017-11-01
53,nfl.com,891560,0,523981,hg1788-a763-573bd-92g194196,Internet Explorer,Denver,"",2017-11-01T11:18:30.000Z,2017-11-01
35,facebook.com,483919,0,523981,hg1873-g418-464dc-30b585532,Safari,San Francisco,0.77,2017-11-06T05:26:52.000Z,2017-11-06
13,facebook.com,333402,0,523981,hg2121-a099-756hd-24h745871,Safari,Denver,0.56,2017-11-04T03:59:46.000Z,2017-11-04
66,yahoo.com,800001,0,523981,hg2377-a526-812cf-19d377799,Chrome,Los Angeles,0.44,2017-11-04T07:02:01.000Z,2017-11-04
27,vice.com,287666,0,523981,hg2479-a696-664ga-87e437403,Chrome,Houston,0.9099999999999999,2017-11-07T20:49:47.000Z,2017-11-07
38,nfl.com,601724,0,523981,hg2520-e185-683dc-46f260317,Internet Explorer,Other,"",2017-11-07T15:37:01.000Z,2017-11-07
3,ebay.com,780784,0,523981,hg2683-h303-847db-90a264623,Firefox,Houston,0.2,2017-11-02T21:26:00.000Z,2017-11-02
2,ebay.com,133111,0,523981,hg2742-a698-480ca-75f773522,Chrome,Philadelphia,-0.010000000000000002,2017-11-02T18:07:42.000Z,2017-11-02
40,espn.com,810804,0,523981,hg2887-b881-077eh-72c087634,Internet Explorer,New York,0.48,2017-11-03T07:35:24.000Z,2017-11-03
22,nfl.com,584906,0,523981,hg2980-h120-830gd-08g830125,Internet Explorer,Denver,"",2017-11-01T09:41:32.000Z,2017-11-01
16,facebook.com,191025,1,523981,hg3039-b034-407bd-06f742086,Safari,Houston,0.68,2017-11-03T07:36:14.000Z,2017-11-03
24,facebook.com,131439,0,523981,hg3196-a043-603ce-91h861403,Internet Explorer,Atlanta,0.20999999999999996,2017-11-07T05:09:14.000Z,2017-11-07
6,facebook.com,526548,0,523981,hg3441-b222-986gf-43b683646,Firefox,Los Angeles,0.28,2017-11-04T23:35:56.000Z,2017-11-04
24,cafemom.com,736691,0,523981,hg3659-c562-514ag-51h613300,Safari,Seattle,0.91,2017-11-01T23:33:41.000Z,2017-11-01
23,hearst.com,334390,0,523981,hg3782-f196-822fg-96f170857,Chrome,Other,0.76,2017-11-06T12:00:27.000Z,2017-11-06
18,nfl.com,674601,0,523981,hg3889-f460-051dd-30b136073,Firefox,Seattle,"",2017-11-04T15:07:38.000Z,2017-11-04
24,hearst.com,411424,1,523981,hg4202-g389-357bc-14d996308,Firefox,Denver,0.78,2017-11-04T12:47:20.000Z,2017-11-04
41,yahoo.com,211634,0,523981,hg4210-g743-244bc-02h585395,Firefox,Atlanta,0.25,2017-11-02T06:38:06.000Z,2017-11-02
22,facebook.com,330499,0,523981,hg4348-a049-950fe-16c994696,Safari,Houston,0.62,2017-11-05T17:10:38.000Z,2017-11-05
38,espn.com,984883,0,523981,hg4568-f157-023ae-58b626512,Internet Explorer,Los Angeles,0.8,2017-11-07T17:30:36.000Z,2017-11-07
30,espn.com,311589,0,523981,hg4663-c886-088gc-72g527193,Firefox,San Francisco,0.33999999999999997,2017-11-06T11:54:25.000Z,2017-11-06
22,ebay.com,344393,0,523981,hg4741-h370-026db-47c567753,Safari,Chicago,0.030000000000000006,2017-11-04T10:36:09.000Z,2017-11-04
28,facebook.com,176600,0,523981,hg4920-b855-288ed-00g849727,Firefox,Los Angeles,0.78,2017-11-03T04:59:30.000Z,2017-11-03
19,facebook.com,815191,0,523981,hg5002-e058-783ad-80e327112,Chrome,San Francisco,0.73,2017-11-03T10:25:17.000Z,2017-11-03
10,facebook.com,229300,0,523981,hg5034-b799-626ea-13f193880,Safari,Other,0.9500000000000001,2017-11-01T19:21:46.000Z,2017-11-01
44,facebook.com,288082,0,523981,hg5087-c916-939bc-89a173013,Firefox,New York,0.46,2017-11-03T19:58:55.000Z,2017-11-03
19,ebay.com,849790,0,523981,hg5117-g710-335fb-37f555221,Firefox,Atlanta,0.7799999999999999,2017-11-07T03:28:55.000Z,2017-11-07
16,facebook.com,865058,0,523981,hg5138-h801-550hg-68e712158,Chrome,Houston,0.42,2017-11-01T18:44:10.000Z,2017-11-01
21,facebook.com,126156,0,523981,hg5213-h139-878ad-78g081235,Safari,Dallas,0.5900000000000001,2017-11-04T03:57:57.000Z,2017-11-04
48,facebook.com,969258,0,523981,hg5213-h139-878ad-78g081235,Safari,Dallas,1.03,2017-11-06T16:00:46.000Z,2017-11-06
43,ebay.com,323953,0,523981,hg5231-g324-338ab-49a134246,Internet Explorer,Other,0.6699999999999999,2017-11-07T14:38:05.000Z,2017-11-07
34,yahoo.com,572433,1,523981,hg5340-b991-590hg-41g685294,Firefox,Los Angeles,0.5,2017-11-06T10:58:40.000Z,2017-11-06
29,hearst.com,723988,0,523981,hg5467-e178-767ge-29e733104,Firefox,New York,0.78,2017-11-01T17:18:46.000Z,2017-11-01
22,nytimes.com,449621,0,523981,hg5609-b242-441ef-66f491847,Internet Explorer,New York,0.32,2017-11-03T09:36:35.000Z,2017-11-03
48,espn.com,662309,0,523981,hg5666-d497-970ae-34d481487,Internet Explorer,Los Angeles,0.32,2017-11-02T07:59:46.000Z,2017-11-02
28,ebay.com,536205,1,523981,hg5756-b286-017af-27f295578,Safari,Dallas,0.48000000000000004,2017-11-01T09:30:38.000Z,2017-11-01
46,espn.com,154452,0,523981,hg5859-d008-535bb-54a433071,Internet Explorer,New York,0.58,2017-11-02T04:30:15.000Z,2017-11-02
39,yahoo.com,751443,1,523981,hg5934-g747-626bd-88e774286,Chrome,Atlanta,0.12,2017-11-06T09:27:42.000Z,2017-11-06
50,yahoo.com,724852,0,523981,hg6024-d822-235ed-33f642330,Firefox,Chicago,0.49,2017-11-06T19:30:52.000Z,2017-11-06
5,ebay.com,688609,0,523981,hg6120-c940-053gc-64c661392,Firefox,Dallas,0.1,2017-11-07T19:40:34.000Z,2017-11-07
26,vice.com,400748,0,523981,hg6626-g757-851ga-77h541911,Safari,Seattle,0.6,2017-11-04T14:33:18.000Z,2017-11-04
39,facebook.com,164328,0,523981,hg6712-c437-804eg-37d396983,Chrome,Washington DC,0.3,2017-11-04T21:44:41.000Z,2017-11-04
29,ebay.com,416278,0,523981,hg6750-d839-679ef-75h639248,Chrome,Houston,0.07999999999999999,2017-11-06T04:00:38.000Z,2017-11-06
11,ebay.com,269561,0,523981,hg6752-d985-181cg-64c637903,Safari,Houston,0.6099999999999999,2017-11-03T15:39:40.000Z,2017-11-03
46,facebook.com,469964,0,523981,hg6892-g897-333dd-97a265690,Internet Explorer,Dallas,0.15000000000000002,2017-11-02T22:24:21.000Z,2017-11-02
35,facebook.com,914984,0,523981,hg6899-f941-114gb-81f345272,Chrome,Denver,0.74,2017-11-03T03:34:56.000Z,2017-11-03
15,facebook.com,396988,1,523981,hg6911-e956-578bd-60g698415,Chrome,Dallas,0.22000000000000003,2017-11-02T09:01:19.000Z,2017-11-02
30,espn.com,670145,0,523981,hg7107-e210-002ab-58c413590,Chrome,Houston,0.63,2017-11-03T01:33:29.000Z,2017-11-03
47,vice.com,346820,0,523981,hg7147-h480-107hh-97d965155,Firefox,Other,1.0,2017-11-02T18:40:51.000Z,2017-11-02
21,cafemom.com,524710,0,523981,hg7232-a314-281hb-95b460494,Firefox,Houston,0.48000000000000004,2017-11-07T20:09:22.000Z,2017-11-07
58,espn.com,358483,0,523981,hg7294-g115-216ce-06f013715,Internet Explorer,Houston,0.060000000000000005,2017-11-03T12:06:27.000Z,2017-11-03
19,ebay.com,511151,0,523981,hg7397-b549-915ef-86h843113,Firefox,San Francisco,0.6299999999999999,2017-11-01T12:16:06.000Z,2017-11-01
17,ebay.com,957652,0,523981,hg7507-e495-599be-82e060148,Internet Explorer,Houston,-0.06,2017-11-02T07:51:18.000Z,2017-11-02
32,nytimes.com,764344,1,523981,hg7549-g542-091cg-67f492974,Internet Explorer,Washington DC,0.6599999999999999,2017-11-02T23:20:37.000Z,2017-11-02
28,nytimes.com,949150,0,523981,hg7702-a452-023gg-46g368908,Internet Explorer,Other,0.4,2017-11-01T14:04:12.000Z,2017-11-01
26,vice.com,486650,0,523981,hg7928-g929-572bf-51c615018,Firefox,New York,0.26,2017-11-07T02:21:30.000Z,2017-11-07
18,vice.com,884003,0,523981,hg7979-h197-211ac-61f700351,Internet Explorer,Philadelphia,0.22,2017-11-04T02:26:23.000Z,2017-11-04
34,ebay.com,722570,0,523981,hg8014-a011-901cc-22c401469,Internet Explorer,Denver,0.5599999999999999,2017-11-06T06:43:00.000Z,2017-11-06
23,facebook.com,491760,1,523981,hg8067-h964-217he-93a553047,Safari,Other,0.66,2017-11-03T07:08:23.000Z,2017-11-03
57,nytimes.com,171297,0,523981,hg8103-e549-041hg-15d781475,Chrome,Denver,0.21000000000000002,2017-11-05T05:06:15.000Z,2017-11-05
32,facebook.com,367355,0,523981,hg8172-f088-785fe-15a064453,Internet Explorer,Seattle,0.19,2017-11-03T09:52:08.000Z,2017-11-03
32,facebook.com,611637,1,523981,hg8536-f618-609gb-24e363077,Internet Explorer,Los Angeles,0.8400000000000001,2017-11-06T14:09:32.000Z,2017-11-06
8,yahoo.com,281629,0,523981,hg8563-e915-696hd-60d584248,Safari,Denver,0.8099999999999999,2017-11-01T05:37:37.000Z,2017-11-01
29,vice.com,558011,1,523981,hg8614-b158-779ea-76f668012,Chrome,Los Angeles,0.93,2017-11-02T04:57:43.000Z,2017-11-02
14,nytimes.com,676053,0,523981,hg8627-c450-782fc-32b073150,Safari,Washington DC,0.24,2017-11-02T15:32:54.000Z,2017-11-02
13,vice.com,989875,0,523981,hg8676-h952-367ge-13c786206,Firefox,Chicago,0.29,2017-11-01T20:45:56.000Z,2017-11-01
40,espn.com,161764,0,523981,hg8983-g485-605bb-14e821428,Firefox,Philadelphia,0.48,2017-11-02T04:18:06.000Z,2017-11-02
41,facebook.com,951397,0,523981,hg9354-d312-651ea-36e421407,Firefox,Houston,0.25,2017-11-02T10:42:41.000Z,2017-11-02
36,nytimes.com,658419,0,523981,hg9439-d543-858ea-17f365875,Firefox,Chicago,0.25,2017-11-02T06:32:54.000Z,2017-11-02
4,facebook.com,784414,0,523981,hg9663-h332-945fd-24f356717,Chrome,New York,0.9800000000000001,2017-11-07T11:17:24.000Z,2017-11-07
31,nfl.com,928311,0,523981,hg9836-h206-490df-49b664084,Chrome,San Francisco,"",2017-11-04T11:03:50.000Z,2017-11-04
37,espn.com,356553,0,523981,hg9855-h309-177bb-48h997460,Firefox,Washington DC,0.09,2017-11-04T18:21:51.000Z,2017-11-04
36,espn.com,386226,0,523981,hg9971-c079-330eh-10h585629,Internet Explorer,Atlanta,0.64,2017-11-01T01:20:34.000Z,2017-11-01
13,ebay.com,939933,0,523981,hh0288-a218-587gb-01d428207,Chrome,Washington DC,0.30000000000000004,2017-11-06T01:57:23.000Z,2017-11-06
33,nfl.com,625860,0,523981,hh0363-a803-252gc-69b804177,Firefox,New York,"",2017-11-03T22:59:53.000Z,2017-11-03
20,facebook.com,492349,0,523981,hh0497-g702-865gg-41g001028,Safari,San Francisco,1.11,2017-11-02T14:00:16.000Z,2017-11-02
33,vice.com,516586,1,523981,hh0574-d243-698ec-97f416863,Internet Explorer,Dallas,0.08,2017-11-01T09:03:08.000Z,2017-11-01
29,nfl.com,777339,0,523981,hh0579-h922-138fe-48a049733,Firefox,Other,"",2017-11-04T13:57:36.000Z,2017-11-04
39,ebay.com,414137,1,523981,hh0586-a527-267dg-53g843586,Safari,Other,0.4,2017-11-01T02:46:14.000Z,2017-11-01
35,yahoo.com,254134,0,523981,hh0701-h094-977ad-95d977016,Internet Explorer,Houston,0.9099999999999999,2017-11-04T14:30:08.000Z,2017-11-04
19,yahoo.com,850110,0,523981,hh0932-e579-513fa-43d749604,Internet Explorer,Seattle,0.18,2017-11-01T12:18:31.000Z,2017-11-01
